4038838
4133599
433423
46271402
4298026
4162115
4001171
441521
140352
197506
199754
201231
201801
4095598
4091469
40483761
200349
135496
76914
4003833
4225982
4003027
134305
135762
194589
258375
192560
4338759
4082627
193428
4001328
28356
442159
198088
200343
44806773
36715801
135491
132841
436059
40481522
4162253
4297185
436054
4079282
4094260
4294416
4264693
4247842
192255
197808
4097284
317510
200963
4246808
4281030
432845
134579
438095
4300704
4003836
434587
4082487
4003179
201518
196360
4095748
440965
4003694
439746
195195
372849
196047
256633
194878
4162993
4334322
444203
436640
140666
198091
135489
4151263
4092216
40481901
134596
46270513
442151
40482859
78987
434584
438089
133969
4094548
135750
438982
372567
193157
4079686
4029188
4002496
433976
442131
200338
321526
195197
4003834
140950
438698
439739
438703
435752
4180312
437818
4149851
4003830
257503
253717
139750
377811
4188545
197806
258084
25748
198985
433975
4173963
198100
435755
433716
76924
200051
4040379
133974
439392
40488896
4162994
4033318
260336
436913
42709931
4001170
198381
78097
435478
4003684
132853
40492268
438080
4162859
40492482
36684817
197799
4189938
432851
40481524
4091621
378696
313430
438367
4187851
439738
254591
4095018
4247336
4335884
4116241
437504
432264
4092223
436652
193719
434298
440047
197507
195201
40482072
136917
4298028
432833
36712713
133420
4003831
443565
4311499
26052
40491001
4040380
135194
440339
442158
376647
441802
193144
4295624
4291143
4097283
373151
443392
432559
4044708
199747
436643
195480
4091486
434592
4247836
432838
198695
434588
4247719
438090
4156114
4157454
196645
4170421
4312698
440058
132572
441513
4089777
4033891
4003674
4002356
4139358
4227653
4089754
200054
436635
438373
138708
435753
4002497
4300557
4041800
438380
194876
4217892
437798
4301668
438693
4301666
435758
132565
4184976
375479
438360
4095589
4094262
436348
4038835
200962
4033836
31509
4003675
4001329
81239
201517
193422
135759
4312685
24296
4297667
4094544
4212994
432558
4335883
4003021
80665
4092513
434590
435493
40487528
4247348
198702
40486171
201519
4003184
4079683
378081
320347
4095168
198374
40482750
193418
135204
4111921
4162860
4112752
4003832
255192
197803
442169
442161
435487
321522
4109067
40482847
4003188
4115027
75756
439267
432267
196048
192847
433709
40650479
4095432
4299149
136915
199752
4038846
434881
259748
316356
133147
28083
197500
4091467
436045
4147411
4307721
137219
4092235
4089665
4002357
441223
439270
434880
133154
435754
434293
442182
443397
195482
373425
4095312
4155171
133424
37396742
434877
436922
4038839
198371
4114222
4003693
198988
440351
4158563
432837
443381
76349
45767695
432263
140057
135764
437233
26361
438370
40486896
318096
261808
4179720
437501
196044
79740
4095592
4095892
27235
4157456
26638
22839
432848
192568
4038842
4114198
44808122
4216139
4246137
195761
439751
133710
432843
133711
443252
138377
438694
435190
4097560
4091464
140046
73153
375490
141243
40481907
134603
441515
443382
442122
4038845
252840
4299417
4130672
40486465
442157
374874
4314071
201238
318697
200355
440044
196359
321234
138351
4197475
441805
434285
435492
200959
4247822
379756
40482893
437498
4247331
441806
442163
25189
4002498
132575
136639
4003029
40490328
376918
320342
442162
4147164
81237
4288751
439404
432257
4281027
140967
258981
433143
4092380
433149
4003175
4298740
253977
4173974
434289
760936
134879
133713
4032870
254282
201813
4094409
4153890
80340
135765
74582
4244051
443719
434302
4002343
4197474
4246451
438979
436042
132832
443400
440956
441233
4002340
4147162
197228
136354
192836
37018875
198704
35610328
4299418
196925
80045
4097561
4114221
198092
4082311
195483
4160342
4001172
4187850
40492266
134290
4089860
136928
440344
4246029
198104
137800
4247238
435474
436043
4038843
444224
438977
4297355
436344
4092358
4246127
441224
438368
436926
72266
258369
4297668
440649
4291454
442134
4246450
4094863
432262
438691
36712933
435751
133419
141232
261514
254583
4041799
433704
315763
441520
40479608
79758
35610325
37017321
137809
4003835
380055
4177112
4092515
312846
4244488
432260
4038841
4089530
440345
437238
138099
75488
4177113
193155
4311480
140958
195760
442150
4089769
441225
46273652
439282
439285
434875
4002358
4110889
201242
198085
607994
434291
192261
434292
601151
77812
196049
4308811
259755
4080742
4158910
4091490
436353
434299
316644
435203
4100425
4111917
40481357
315202
198082
193138
25486
197225
4003182
141524
432844
36712715
135766
436352
40483374
4177242
438699
4091768
140955
4002494
440335
437805
196055
432256
36684473
4001666
438701
437220
438086
436923
132850
196051
432254
4041798
4137687
441800
45770892
434300
200662
134597
314600
79749
201810
139753
78093
4115271
4181485
134295
436358
4312290
602073
37018934
437224
138378
4116238
36716501
601153
4098597
443391
441803
40481902
133158
4001664
436357
435484
36684820
4315806
4118989
443380
138074
4041104
132258
4247962
4033893
46271647
4032866
136655
315497
438692
4054513
4312802
193971
439281
45765770
4131761
443384
40492267
436651
200052
4177236
4287493
194594
439266
432271
193434
200348
4246141
439293
140664
192268
434577
4003028
141816
440658
433161
315481
439265
4313634
199760
313980
135476
442160
4246802
133438
442168
